x1,x2,y
0.1105086877657614,0.13544731497124196,4.0
0.20180055857251,0.19872329251315046,4.0
0.10117613185040418,0.2731382771411934,3.0
0.053772181609559,0.14328071363749947,4.0
0.15257515986108494,0.3270088974098858,5.0
0.1116082400141211,0.13757314148681055,4.0
0.057509381587805386,0.34890120690332976,4.0
0.058682373658250624,0.1636609387189044,4.0
0.07821497828875418,0.3526948661658909,4.0
0.059787089105236835,0.35500472080745754,3.0
0.08172661811540427,0.5506969424460431,4.0
0.08073739786024,0.2532513032395242,4.0
0.06327888700749919,0.12498426258992805,3.0
0.053772181609559,0.4499828708461802,4.0
0.056443540548565825,0.2422636358997909,3.0
0.10548192579672187,0.2519696437971574,3.0
0.10568218735786516,0.19376797334301726,5.0
0.06972691117894947,0.5935337891566641,4.0
0.0668269292670901,0.2914345851634778,4.0
0.06046597324271739,0.3316132434366643,3.0
0.0637203373519418,0.5552762707866492,4.0
0.08097880046020635,0.17902334081288024,5.0
0.06798336035787496,0.20552794568909785,4.0
0.056660543039220725,0.33078678123332056,3.0
0.06324367880529704,0.33935360608310505,4.0
0.08520610352842031,0.30771321101937843,5.0
0.11641281784841832,0.20591276978417267,5.0
0.273320095236928,0.2905593999873415,4.0
0.07294599263465243,0.3130098914453611,4.0
0.07436725724361372,0.4510336516063223,4.0
0.05876578361220785,0.2597726446092483,4.0
0.111102658970368,0.2539628885951547,4.0
0.06529970627924493,0.2352927558942945,4.0
0.05623619599671793,0.3916281045515346,4.0
0.06772271565288099,0.11401593011305235,4.0
0.10340316561316584,0.6247735145217159,4.0
0.05854488598624439,0.19372404889387726,4.0
0.05682579020385471,0.4734812759548458,4.0
0.2144232362979978,0.15345048472154382,4.0
0.25964852982578124,0.3281922904582908,5.0
0.08359887156492643,0.15119242684144502,3.0
0.053772181609559,0.23323376696872594,3.0
0.1667934257792214,0.341034617213912,4.0
0.24680060647994306,0.15559696345189972,4.0
0.06436186613533486,0.21021956020089588,5.0
0.09184219275490284,0.1522691717870339,5.0
0.07634810645838798,0.3658599668937416,4.0
0.3185512550612962,0.3275151899206024,4.0
0.0797018279282296,0.5160610475151548,4.0
0.08037887831769068,0.19643113903088416,5.0
0.09559051740218028,0.28331648535406745,4.0
0.07905307132623643,0.29681473102554795,5.0
0.11441509905802212,0.38020324481155815,3.0
0.13930244032244915,0.4351697020761768,3.0
0.1522329381297884,0.24535161344608525,4.0
0.1455555983734867,0.06843351938414244,4.0
0.07285023130321633,0.12071619430173637,4.0
0.08013162665199376,0.5231972453125582,3.0
0.05471773475238533,0.5619445619974608,3.0
0.07255561940699333,0.2907673860911271,4.0
0.06445122191716555,0.3019296427264969,4.0
0.07767712610145609,0.12388912399492172,4.0
0.07322263605712989,0.4215054462454133,4.0
0.285354737103659,0.4106605064320902,4.0
0.053772181609559,0.0835330759782418,4.0
0.06904900582757979,0.2370804551577861,3.0
0.1401291167007009,0.1952703703246665,4.0
0.0819441248414202,0.4791218941779483,4.0
0.07204968671868217,0.3279663301059441,4.0
0.053772181609559,0.20471382893685056,3.0
0.07820961579271024,0.3342183960341608,4.0
0.20124797105896933,0.20242583841270112,4.0
0.19969543783459665,0.19601325820077886,3.0
0.07396239432074753,0.4919142946512355,4.0
0.1452440750508346,0.27754440515384304,4.0
0.2274392026766129,0.3290987441260865,5.0
0.12044538359102926,0.08329381948986267,4.0
0.20492477093842695,0.41093165467625903,2.0
0.06126092770486464,0.3451760252447861,4.0
0.0812079581687357,0.5356215027977618,3.0
0.05995396205472365,0.06504745009453189,4.0
0.07594300430964186,0.2598651079136691,3.0
0.1551207388869102,0.15508810343029922,4.0
0.4171486911815087,0.4209037087716058,3.0
0.08403736649681014,0.22555059400755256,5.0
0.15096674757179546,0.23793927187017505,4.0
0.07161318918373634,0.15027800580230366,5.0
0.11015899371329667,0.5015198918709343,4.0
0.0970478980172696,0.3346267300344952,4.0
0.10701841829883244,0.07111225849576444,4.0
0.06073516372159374,0.1919792700978929,4.0
0.06804687755314026,0.7421463743639236,4.0
0.1413779541093098,0.07079149514612909,5.0
0.18776635906713268,0.23742339461763926,4.0
0.0661894344038507,0.12609225276945252,4.0
0.06766161961123528,0.1161350506568534,4.0
0.07282080035002317,0.3511690647482015,4.0
0.08105807415309624,0.3144479408126253,1.0
0.09121928764521046,0.4427458033573142,1.0
0.07328194521850283,0.2540520613811981,4.0
0.06285085467970987,0.2800051309483521,5.0
0.07593295097419311,0.3058082082458013,3.0
0.08403431075189194,0.29437121034879404,4.0
0.0653216031418123,0.400359080602068,4.0
0.06779472079760511,0.5881647271823975,4.0
0.08811665709179968,0.10833939231593448,5.0
0.1361693268651586,0.5484648181859839,4.0
0.1045786693799738,0.14001956329673107,4.0
0.16540933610726558,0.3755534839144391,4.0
0.15538534466823978,0.2416004804475311,4.0
0.053772181609559,0.3365041182601622,4.0
0.07054027939614531,0.14753150837538925,4.0
0.12961122299629702,0.15458159787959105,4.0
0.11663423024601607,0.4153125596408687,4.0
0.06607689910415468,0.25271970185796044,4.0
0.06715940101148417,0.1553422381073667,3.0
0.059568224691078676,0.4199510687686839,4.0
0.10795752931440958,0.3277406300765838,4.0
0.06748445201731794,0.5267674652632368,2.0
0.06197362903418134,0.24571367496167,3.0
0.12244445196676633,0.1955670151915102,4.0
0.07811613930094266,0.3534619817957788,4.0
0.2288822535201816,0.33299839987904595,5.0
0.07317193873092043,0.2867697221533119,4.0
0.08970267516021417,0.3509158506020077,3.0
0.0666812174976679,0.5812751222509538,3.0
0.06251287494297937,0.33899520383693044,3.0
0.062179522640429585,0.3434953885889748,5.0
0.06144458658890179,0.07423750213722988,4.0
0.0744364100171804,0.29104508092820963,4.0
0.08075103760665794,0.19625188279128766,4.0
0.05733962372369675,0.4460188840248918,3.0
0.06287339229583716,0.4430857998165226,4.0
0.15794307561582355,0.2401953078135537,4.0
0.06160602913253064,0.26647151666421964,4.0
0.06677887304104238,0.1883489869206471,4.0
0.07360102756895719,0.4631274050527021,4.0
0.0718899180779265,0.18331493182417416,4.0
0.06124022272630045,0.149321182752763,3.0
0.08419889003315405,0.2975543010567622,4.0
0.2560895282328728,0.10665508225473797,3.0
0.08986317442936298,0.8370501339041759,4.0
0.053772181609559,0.28136713663803875,2.0
0.06777343669000586,0.2546329064647087,3.0
0.053772181609559,0.3287356601205522,4.0
0.12804191091661055,0.19887550828902092,4.0
0.09067252065882472,0.3422439467780615,4.0
0.0641802135454674,0.3628927366581311,4.0
0.11332480862309448,0.18494315219760948,4.0
0.08388767884712225,0.22082422002096813,4.0
0.1018998630438406,0.2605270997925586,4.0
0.09074736958696808,0.2621939858185394,4.0
0.08501753945463683,0.2218291176438577,4.0
0.060634255469829014,0.3195687105138224,4.0
0.05941481794280185,0.3013990161835716,4.0
0.06447151182027383,0.3091548983035793,4.0
0.16700447700123533,0.33207388660998977,3.0
0.11277028015887257,0.2985451255171326,4.0
0.06879133356649486,0.10926018543454008,4.0
0.18291254573015212,0.24571367496167,3.0
0.053772181609559,0.1792839333683268,3.0
0.12442041468279352,0.2152148970478789,4.0
0.07504072160307318,0.2392946512355333,4.0
0.1975006051901414,0.0245457817479194,4.0
0.09425488657036664,0.3827160400058332,5.0
0.0940062074563937,0.22647756234474306,3.0
0.09579537011710353,0.2279731269717001,4.0
0.04810111002017317,0.3055673585298811,2.0
0.07515066240773847,0.2523913853639578,3.0
0.06523266992093699,0.3915928232488503,3.0
0.05020157256105375,0.3465538520753448,2.0
0.04895872575455197,0.3289829936396007,3.0
0.1303908652278742,0.4539882701464921,4.0
0.05314782171211576,0.08743364385393096,4.0
0.04908567699569962,0.45005795755272415,3.0
0.052653676373232414,0.2857696837143211,3.0
0.12764969541709353,0.29222469545331275,4.0
0.0471723409174867,0.17792125196091774,4.0
0.33906425348981123,0.2463178956006593,4.0
0.05535661974553393,0.4561515325240814,3.0
0.05697159076324707,0.2941848329434832,3.0
0.1233795391436736,0.3363223205266553,5.0
0.13035520953763505,0.2885876616933649,4.0
0.05123002068060201,0.4593140481053435,4.0
0.0471723409174867,0.5210561328937229,2.0
0.060187280638388276,0.4013371230729745,3.0
0.0471723409174867,0.4699053563181394,3.0
0.06330132423953083,0.3815915145475249,4.0
0.052616011575896605,0.3147049195851565,4.0
0.0509271292969129,0.3723083525561933,4.0
0.050043256199438016,0.30716469839907423,2.0
0.0563622994034733,0.29840328921655024,3.0
0.05569168764334065,0.2312901091018087,3.0
0.0501122094116047,0.291234863521758,2.0
0.04980078132608552,0.17581044164734147,4.0
0.07976907291530515,0.3635637230902981,4.0
0.05399208063886145,0.38710947796894574,4.0
0.0561086187746772,0.3749578973195872,4.0
0.049938796320376296,0.2562765135581132,4.0
0.06337222014460217,0.35849137896441124,3.0
0.08043930349049025,0.4130424106665829,3.0
0.06889361493100714,0.23727897119536426,4.0
0.050068599644311367,0.4664872981102038,3.0
0.05394470090998227,0.2404513176357595,3.0
0.05177896266337247,0.231783517507925,3.0
0.05659716673459374,0.3812548400756949,4.0
0.07043085777131827,0.39194610065920826,4.0
0.05592746303421895,0.2993210017271637,4.0
0.1703824838543695,0.08129813677125168,5.0
0.048176155226306944,0.511343625435284,4.0
0.0620298261828997,0.3303763731739301,3.0
0.0471723409174867,0.3570902175071618,3.0
0.2622353669564887,0.2550255328407135,5.0
0.07587731144096466,0.18165960404015688,3.0
0.0471723409174867,0.17353459347355346,3.0
0.08821410955629305,0.2590375106314773,3.0
0.20817777933449386,0.5010276516894068,4.0
0.056987821878790625,0.2727267894735466,3.0
0.21218292445400425,0.04086409868308579,3.0
0.13661921086579054,0.12282807199562992,3.0
0.18656025776918148,0.33333874966933696,4.0
0.09509753140122383,0.08673042161656958,4.0
0.1927445893774014,0.2898516199709312,4.0
0.08045296599629953,0.3421599097525798,3.0
0.11693316158287123,0.4055017089253129,4.0
0.124739808033665,0.16675133499089712,4.0
0.07253254590282099,0.283568134451266,3.0
0.08492072637934575,0.547126547650585,3.0
0.06715584384213841,0.5029325638797695,4.0
0.1023639342650632,0.2614449095395068,4.0
0.16622020633910076,0.20334529334901624,4.0
0.05010078919052299,0.21995741319108025,3.0
0.07195074293596893,0.3632164451570725,3.0
0.06480711801681578,0.557490675042615,4.0
0.06613496685884586,0.4133208329237936,4.0
0.05780261031624371,0.5578052207724289,4.0
0.04909938540777455,0.307807737605131,3.0
0.1476947602846314,0.20931450475662874,4.0
0.05188108175625157,0.2259771811193275,2.0
0.08893784646830517,0.2936401166529038,4.0
0.2571889236822527,0.4899429066827246,4.0
0.058413394424671014,0.2252685788824295,3.0
0.06232368447802416,0.08958970369972999,3.0
0.08180060813415843,0.3345783451226708,4.0
0.056755594830998624,0.3812548400756949,3.0
0.0559631273438527,0.15973133008625776,3.0
0.06619410902639453,0.2510968964426237,4.0
0.06380837554680628,0.08523046477390382,3.0
0.14571983755312018,0.38987206488237225,3.0
0.1401345703687952,0.3487219537333762,4.0
0.099110429139509,0.5022486921732858,4.0
0.3278812825894999,0.271204100401459,4.0
0.11283799255726057,0.3101576868553605,3.0
0.1171230207187873,0.22960028563032786,4.0
0.05031969942759418,0.3985996732108824,4.0
0.05295612834969417,0.5219854461586777,2.0
0.135915408357613,0.23581551518471405,4.0
0.14412464176331766,0.2713771313240748,2.0
0.11058776536580207,0.27452504564003033,4.0
0.06644381349001349,0.1454689085912005,4.0
0.06581767350203192,0.1403583621532581,4.0
0.07307221315722519,0.2301942404943909,4.0
0.04628437885675714,0.32152035610782875,3.0
0.045912686993367466,0.314667053777603,3.0
0.11518944209019558,0.2682918274586024,5.0
0.24796374236969496,0.27346866690329025,4.0
0.05226067378824663,0.31035256401883426,2.0
0.3080499322654779,0.3823130235105403,4.0
0.1041346112221265,0.2741721263173206,3.0
0.03712850023012396,0.27817080528575994,2.0
0.045617878580571966,0.19297507410319376,3.0
0.03712850023012396,0.4107290720871419,3.0
0.03712850023012396,0.2336611400622754,1.0
0.13684774063941654,0.3078360127991637,3.0
0.2174041547396856,0.19684129819441332,2.0
0.0786820118953855,0.6568532650588563,4.0
0.10139453400627864,0.8780508466612182,5.0
0.1622885324556479,0.2336611400622754,3.0
0.05488219278703568,0.6345314807953386,3.0
0.1734645921020372,0.3136990904608104,3.0
0.09127362522861376,0.5025498140459066,4.0
0.0622796281795584,0.16658650972586325,4.0
0.057402870883238935,0.18372959774664008,3.0
0.2028084681122688,0.07938808499562278,3.0
0.048951901225846535,0.4526959444535517,4.0
0.11874514189333682,0.4898971311873191,3.0
0.04422064040932469,0.2778818006201154,3.0
0.1270725132069326,0.2342732196871794,3.0
0.10613820993615844,0.2114139194101542,4.0
0.13401481503665344,0.15844885831758265,3.0
0.102208548172838,0.2743484865647818,3.0
0.18206532508406725,0.3115264123447,4.0
0.046370335146382766,0.18973385652136826,4.0
0.1088887598596583,0.3508957578088647,4.0
0.09484328784327943,0.09486217170252073,2.0
0.06457893064166785,0.20950565173448976,4.0
0.06564908369878703,0.38539859374084623,4.0
0.0556503733705524,0.6590714081418629,4.0
0.061501063008954825,0.2194775031037669,4.0
0.12209933201885395,0.19252476979986247,4.0
0.2515989560660379,0.47328224583616496,3.0
0.06504406154184421,0.26197578452861164,2.0
0.10986691075576112,0.11582329478010887,3.0
0.05166606104583876,0.251703093396008,3.0
0.2861149039220273,0.3519918294363536,4.0
0.08866914930025765,0.2722451907651781,4.0
0.043195756750141895,0.34477881371767544,4.0
0.15571584990270268,0.3530940830809181,4.0
0.07515427274611691,0.13989733147781255,3.0
0.04850259108736394,0.20826908647657733,3.0
0.12984354841968468,0.28193940611389984,3.0
0.22900818754489624,0.1953846719459151,4.0
0.050655172062406516,0.4197063587190821,4.0
0.2412070120199741,0.2324451737355003,4.0
0.09679044752000428,0.11668893891948393,4.0
0.05314238627449746,0.3848811962936913,4.0
0.21951119440944794,0.3502410606015829,3.0
0.1081158942458194,0.43712416318381614,4.0
0.14675130629954036,0.16106006196465242,4.0
0.21241959737120905,0.15525211587843746,4.0
0.15326428309204632,0.11582329478010887,4.0
0.04757380595091207,0.25129868086111273,5.0
0.29834386340373104,0.3093803483257801,5.0
0.15086329870880275,0.30706897004313416,4.0
0.05681736321768381,0.15271023500504782,3.0
0.08576030767168265,0.2000831358258718,4.0
0.15259292718265066,0.5098786414837695,3.0
0.05825493350750075,0.11788777469498644,2.0
0.07722744856019999,0.23847777748681545,1.0
0.316014942197601,0.31113425372660164,4.0
0.08177368807911865,0.5896889833954526,3.0
0.11794588391179495,0.2836141511668935,4.0
0.08827674110175703,0.2733684307095067,4.0
0.0445475731551214,0.4082040234630497,3.0
0.07134383468450768,0.15612358357228545,3.0
0.06601747199029742,0.17535819728360433,4.0
0.12900238871816053,0.5896889833954526,4.0
0.12792717457471478,0.5886248361669171,4.0
0.13003185347501414,0.15700291117769016,3.0
0.05049336419160269,0.19003504383289335,3.0
0.1266051171237054,0.07721524082445322,4.0
0.2410270608135879,0.2768385610638585,2.0
0.17553622879207134,0.18836349528762253,3.0
0.12677384735655478,0.16268360213197966,4.0
0.2551200078049086,0.19150204236239926,4.0
0.17758877800863704,0.27189738472415914,3.0
0.20503748111795114,0.19342713446787507,3.0
0.12341115370013712,0.30706897004313416,3.0
0.03807674483038038,0.2689039692352772,3.0
0.0991174316033501,0.1975094065025784,5.0
0.06075486503950452,0.5126783657409633,4.0
0.1759982163453858,0.3163017953126169,4.0
0.1867298837151803,0.4285861994867754,2.0
0.04844557394542042,0.3285058439657573,3.0
0.20898305957883329,0.27189738472415914,2.0
0.16666421247723348,0.11114834926928648,5.0
0.06004195893565041,0.11036981415767784,4.0
0.18554598816058251,0.19162938860633988,3.0
0.33183075711370386,0.3105476589221555,5.0
0.14969989554888324,0.19036222697064686,3.0
0.1497360107006908,0.1533195109456478,4.0
0.1589639923105246,0.20035731878485294,2.0
0.08109287241265939,0.039260574102529366,3.0
0.06641739478237699,0.4068976358362263,3.0
0.13438558769518738,0.5071071972695775,4.0
0.1469540130090054,0.4936595492351986,4.0
0.3876007638403255,0.2355056642787796,3.0
0.08968551384568821,0.4009729118336876,3.0
0.12119851233322185,0.2276879136954046,4.0
0.11620491474529562,0.23169068962353775,4.0
0.07230182622267285,0.6142788854954426,3.0
0.16096540851518834,0.34678615828391096,4.0
0.17144090546511387,0.6124065810677728,4.0
0.2051018183421752,0.3093803483257801,3.0
0.05113818842796336,0.4598988749594154,3.0
0.11394610722593422,0.34764411928771555,3.0
0.07499216971533096,0.1329367798106596,3.0
0.1429332481793503,0.19564817249132807,4.0
0.0808878815423311,0.4687024169245299,2.0
0.09070331814574034,0.2768129522161953,1.0
0.13226943140333822,0.3105476589221555,4.0
0.09216476046165553,0.19485944328028254,3.0
0.10847192840229386,0.0,3.0
0.14297910415769208,0.3839436995918774,3.0
0.20853449321118167,0.11428917305079,4.0
0.0648949322565944,0.11961559588123301,4.0
0.07357942051233231,0.2344266694246027,4.0
0.09006684039639902,0.3144958506944534,4.0
0.060435707344074774,0.21600342856057647,3.0
0.09882179140671096,0.4998517220510289,5.0
0.070449851629845,0.5093316079820605,3.0
0.16945221348980666,0.19604453669203376,4.0
0.1065229292599412,0.3101576868553605,4.0
0.2019498938305584,0.5101883175302762,4.0
0.14023300916214335,0.19303954640214524,3.0
0.08628585080106957,0.5416378047163277,3.0
0.04316169990917429,0.3695249819536949,4.0
0.05756192777696587,0.32051086683882585,4.0
0.0807955720432907,0.27619958382537463,3.0
0.07511269623576286,0.23863598917558496,4.0
0.07539770458996806,0.2788748742615409,4.0
0.1117627768865762,0.11695052454478495,3.0
0.09076215706535087,0.23199197915867115,4.0
0.19178594028507304,0.3045993535255057,4.0
0.08421093853529771,0.1668602048714921,3.0
0.12915977692892608,0.34764411928771555,4.0
0.14691134816686408,0.31330205622276197,3.0
0.09153965323241653,0.3273764578883555,4.0
0.06645649406552281,0.4241504403340577,4.0
0.16821707194161886,0.3937542550606049,4.0
0.03712850023012396,0.15346134624001811,4.0
0.060318515192758514,0.1847322865334547,2.0
0.13962327845365569,0.15645240464563873,4.0
0.10799190392131164,0.12980927812248844,4.0
0.07826139486840031,0.3739728188286245,4.0
0.17475163294577706,0.3148955827799972,4.0
0.08732002662871677,0.11859814518269582,2.0
0.050171819960552665,0.41239733325602257,4.0
0.31976925287325136,0.15278948661064534,4.0
0.06858848646801123,0.2006321316874504,4.0
0.05697229685534614,0.14946535783819045,4.0
0.046196427122968536,0.5261306993669919,3.0
0.05509542782751977,0.7110760918802341,3.0
0.1397305243316839,0.2701699544981982,4.0
0.1823780544820198,0.1509861126401711,4.0
0.030796421861622295,0.23051380065568414,1.0
0.04073218783401369,0.18143638311066013,3.0
0.048529988550382805,0.2748963177076788,4.0
0.05651824945603477,0.24206385146609305,2.0
0.04685926866446718,0.13342729649977209,3.0
0.061344196419474625,0.6367647356386961,3.0
0.14374333062039515,0.3135232065865696,4.0
0.047742066557296965,0.230456874884394,3.0
0.03624374952221366,0.15970171676750572,3.0
0.04139643363166285,0.2195087748673567,5.0
0.33253485029286245,0.1929883191197566,4.0
0.06090242924784026,0.15122421665879388,3.0
0.028945989437989195,0.08452028091537825,3.0
0.03266563622971272,0.5595143803155228,4.0
0.034421860136349916,0.3525723722126169,4.0
0.06306955421950924,0.32339882465547576,4.0
0.031925904420635885,0.3582159008979484,4.0
0.034680266521723915,0.20414664575021307,4.0
0.07199273114174347,0.3395654745697466,1.0
0.0428321501528079,0.32918926261454706,3.0
0.10987195951106693,0.11022462595239033,2.0
0.04988673436057485,0.3304672211350293,2.0
0.2524103319133823,0.23670438753226125,5.0
0.048651448519637146,0.2629420256205772,3.0
0.06853866206140452,0.18015268545182156,5.0
0.05624926434440985,0.12724408626481698,2.0
0.3134253705719925,0.31289305728518063,2.0
0.03192023326072417,0.23781212510113556,1.0
0.028945989437989195,0.33437259087944016,4.0
0.032642513127994634,0.1540430908365474,1.0
0.05128786138108043,0.2311414798010645,2.0
0.0423803189963516,0.07493685690468194,4.0
0.03356995651577892,0.22825426816924216,3.0
0.03483590383541215,0.15841807295980012,3.0
0.04560973074245372,0.2519963033585625,3.0
0.033863046248701165,0.5800169052634403,3.0
0.25236546731839915,0.2718866749688667,2.0
0.046997006380974746,0.3274336651376624,1.0
0.028945989437989195,0.2448626565914837,3.0
0.05797016116610626,0.20949659635263465,4.0
0.028945989437989195,0.1744146352137949,3.0
0.2096115583875887,0.4070115567206407,4.0
0.06919530248751815,0.19339036359158,2.0
0.07827502750648192,0.2788479706406017,5.0
0.16190861188236774,0.19414047034602894,2.0
0.034824585218721116,0.2674734320289944,3.0
0.05900498535027213,0.37342628832354857,2.0
0.044233472030072614,0.3933005898698387,3.0
0.03562634267994316,0.4410783626361773,1.0
0.028945989437989195,0.32335130203018264,2.0
0.06179227693082968,0.07112174144137615,4.0
0.0365240874254121,0.2948630136986301,3.0
0.09224963174950818,0.2413613114542491,5.0
0.04687464654398147,0.2897041446015143,4.0
0.12129814467570288,0.36197717424086095,3.0
0.04551364523912041,0.34074432153484924,1.0
0.07062470591127233,0.19632972562802026,2.0
0.05525481130590697,0.4877032341980571,4.0
0.04743596049561098,0.2877811265736016,3.0
0.036740935501196365,0.2522596885610585,3.0
0.03175879989462902,0.5922743664537409,3.0
0.039440651912839145,0.2533936005909213,3.0
0.04121641966579655,0.2546505728410794,1.0
0.049661953535763,0.11690811734174306,3.0
0.1300114548482962,0.3163323022536456,5.0
0.03348048349981966,0.13732417642954198,1.0
0.06954632444248042,0.18765734912995188,5.0
0.06172973789096822,0.2462290502793295,1.0
0.05484678180350146,0.5710479531421133,4.0
0.08203960355394624,0.2403136857675735,4.0
0.052211383817955925,0.2355544235390528,3.0
0.039427829260211225,0.2113842091231099,2.0
0.06032296691501584,0.18634647959935188,4.0
0.10390261871701888,0.565287105043801,3.0
0.06636048175446374,0.4221427562692921,3.0
0.28724310119686824,0.2370443396751445,4.0
0.03278088896168522,0.2151560407868988,4.0
0.035158140586085865,0.3008244023083265,4.0
0.09211824267811104,0.2036001018974288,4.0
0.12339123985343778,0.1158766960014368,4.0
0.11397827378440115,0.3703795459697529,1.0
0.06386463382103669,0.2485392534329197,1.0
0.04240407720651065,0.2669903905131875,3.0
0.24561492929669615,0.1549860929647234,3.0
0.03735912942492319,0.16275745529592642,1.0
0.14918263205061846,0.19085637927935675,1.0
0.03745045198367552,0.07329074267461147,1.0
0.04096906346309733,0.08356694824225225,1.0
0.07049351335329024,0.2255710733415923,4.0
0.1883349502802023,0.10955601339980814,5.0
0.22396139662124465,0.4858494970837983,1.0
0.2258435403650509,0.11118919992058764,3.0
0.0783624221340446,0.3268197531661927,1.0
0.08113850399688091,0.1573599740617654,3.0
0.06185337449411499,0.08343181155772236,3.0
0.028945989437989195,0.2316570835438889,3.0
0.047355673551132765,0.11418471056120195,4.0
0.049693880283083934,0.3574243435255328,2.0
0.05650944393499459,0.18241820446054569,4.0
0.048930496004955006,0.4256910288199667,1.0
0.03280967195188385,0.5714115544967242,1.0
0.08803850078043908,0.32390647418581725,4.0
0.2399096123249875,0.1976617578570396,1.0
0.056045579674975095,0.2845338046840477,4.0
0.043598274614468906,0.328407017202365,4.0
0.11543386409507328,0.28977322159934993,1.0
0.08271648879140586,0.13590809249081745,4.0
0.05288168318423107,0.4947610582453205,4.0
0.06131824981608455,0.3628268087559894,2.0
0.09041083736666183,0.23552073776456076,4.0
0.14793154310952422,0.2799065495080294,2.0
0.051935828268259966,0.14445057926451968,3.0
0.12554101447992086,0.15110509626808716,1.0
0.04219707508264761,0.4607289584380863,1.0
0.12164304177404475,0.3762576228895984,2.0
0.04390068165636123,0.1731326231951864,3.0
0.07226658183631995,0.1122632310864596,4.0
0.1656280901924655,0.19284504557019855,3.0
0.0595349723562775,0.28860265247360617,2.0
0.05525902685795478,0.4203881446044684,4.0
0.12258005848473973,0.2692977714629889,4.0
0.17078406233075358,0.10898717908529516,3.0
0.09325023870177454,0.19327536140395174,1.0
0.034766631598728316,0.1378443069671528,4.0
0.03163938509691786,0.22384039966517416,4.0
0.0961253024671806,0.22670159075917726,4.0
0.05815041789231525,0.17222559389630654,1.0
0.08142754761321318,0.3214757884676649,4.0
0.05129179089596955,0.1706108964908694,2.0
0.08359746881563856,0.23524032522723495,1.0
0.06103574380185759,0.2792557537429835,3.0
0.3887054962971557,0.19588881624061105,4.0
0.03839858177219284,0.6856838251563976,1.0
0.119275303295797,0.2404877774113369,5.0
0.06515448670308807,0.4091229344114299,3.0
0.05707613385187524,0.2317527688720489,4.0
0.12759810551415818,0.2726339438949043,1.0
0.03257358468745357,0.2958904109589041,3.0
0.04519151636657641,0.11232876712328764,2.0
0.1838907804798519,0.2300671349295665,4.0
0.12110130674835742,0.15062997998194447,2.0
0.08906209110814059,0.10541300347577184,1.0
0.13054057231445582,0.31994511029499245,2.0
0.12211778229667272,0.24330131302222474,1.0
0.10794535591213836,0.15339204174820614,3.0
0.03360664777745165,0.2128802869945997,1.0
0.05183456795417203,0.5199485058751018,1.0
0.05924186830100678,0.13129336417007653,3.0
0.03086620783454705,0.1665863351936411,1.0
0.11123643674698476,0.2801022809774933,3.0
0.06464430576234775,0.2817611215467082,3.0
0.04010364180276175,0.18663202645252716,4.0
0.04432894164217946,0.2584443037823506,3.0
0.13976934941883576,0.435912204234122,3.0
